step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
3,CASH_IN,140164.86,6533762.11,6673926.97,687379.98,547215.12,0
3,CASH_IN,168479.08,6673926.97,6842406.06,308642.49,140163.41,0
3,CASH_IN,185832.16,6842406.06,7028238.22,2025909.1,1840076.94,0
3,CASH_IN,46516.42,7028238.22,7074754.63,976787.99,930271.58,0
3,PAYMENT,13030.42,13485.0,454.58,0.0,0.0,0
3,PAYMENT,6064.7,31164.0,25099.3,0.0,0.0,0
3,CASH_OUT,14979.83,25099.3,10119.47,1051654.28,1066634.1,0
3,PAYMENT,7536.31,125867.0,118330.69,0.0,0.0,0
3,PAYMENT,5115.77,1789.0,0.0,0.0,0.0,0
3,PAYMENT,79.55,0.0,0.0,0.0,0.0,0
3,PAYMENT,9169.8,20746.0,11576.2,0.0,0.0,0
3,PAYMENT,7118.78,14281.0,7162.22,0.0,0.0,0
3,PAYMENT,6745.4,25920.0,19174.6,0.0,0.0,0
3,PAYMENT,20473.47,106430.0,85956.53,0.0,0.0,0
3,PAYMENT,3966.99,18552.0,14585.01,0.0,0.0,0
3,PAYMENT,2413.25,14585.01,12171.76,0.0,0.0,0
3,PAYMENT,6546.7,12171.76,5625.06,0.0,0.0,0
3,DEBIT,9635.1,173069.0,163433.9,33111.63,42746.73,0
3,PAYMENT,3107.85,100767.0,97659.15,0.0,0.0,0
3,CASH_OUT,77196.59,97659.15,20462.56,4608733.28,4450740.26,0
3,PAYMENT,29954.16,224.0,0.0,0.0,0.0,0
3,PAYMENT,6887.71,114040.0,107152.29,0.0,0.0,0
3,DEBIT,1991.02,19934.0,17942.98,15040.41,17031.43,0
3,PAYMENT,6028.79,22303.0,16274.21,0.0,0.0,0
3,PAYMENT,14017.83,629.0,0.0,0.0,0.0,0
3,PAYMENT,3645.21,0.0,0.0,0.0,0.0,0
3,PAYMENT,7052.32,0.0,0.0,0.0,0.0,0
3,PAYMENT,5810.4,33854.0,28043.6,0.0,0.0,0
3,PAYMENT,6754.06,34500.0,27745.94,0.0,0.0,0
3,PAYMENT,534.45,27745.94,27211.48,0.0,0.0,0
3,PAYMENT,1226.94,100390.0,99163.06,0.0,0.0,0
3,PAYMENT,14771.16,138054.0,123282.84,0.0,0.0,0
3,PAYMENT,1962.04,120779.0,118816.96,0.0,0.0,0
3,PAYMENT,10355.12,29899.0,19543.88,0.0,0.0,0
3,PAYMENT,15398.06,56150.75,40752.69,0.0,0.0,0
3,CASH_OUT,69119.41,40752.69,0.0,86047.54,155166.96,0
3,PAYMENT,9399.1,28964.0,19564.9,0.0,0.0,0
3,PAYMENT,4086.36,20859.0,16772.64,0.0,0.0,0
3,PAYMENT,13620.05,50465.0,36844.95,0.0,0.0,0
3,PAYMENT,401.1,36844.95,36443.85,0.0,0.0,0
3,PAYMENT,14694.94,234028.0,219333.06,0.0,0.0,0
3,PAYMENT,11405.44,193320.7,181915.26,0.0,0.0,0
3,PAYMENT,931.78,181915.26,180983.48,0.0,0.0,0
3,DEBIT,5922.61,17149.68,11227.07,18493.88,24416.5,0
3,CASH_IN,10407.19,11227.07,21634.26,8573903.71,7928126.25,0
3,CASH_IN,342249.43,21634.26,363883.69,792325.38,50942.42,0
3,CASH_IN,323385.62,363883.69,687269.31,16300000.0,15900000.0,0
3,CASH_IN,116555.35,687269.31,803824.66,126632.21,10076.87,0
3,CASH_IN,347969.28,803824.66,1151793.94,1920811.16,1572841.87,0
3,CASH_IN,133240.9,1151793.94,1285034.84,9804055.57,9670814.67,0
3,CASH_IN,344106.28,1285034.84,1629141.12,3496462.74,2943614.6,0
3,CASH_IN,279322.88,1629141.12,1908464.0,6071458.76,5792135.89,0
3,CASH_IN,113390.81,1908464.0,2021854.81,2599308.82,2485918.01,0
3,CASH_IN,205235.12,2021854.81,2227089.93,331092.4,125857.29,0
3,CASH_IN,415046.18,2227089.93,2642136.11,685156.96,270110.78,0
3,CASH_IN,201744.79,2642136.11,2843880.9,2160866.07,1982491.06,0
3,CASH_IN,1252.3,2843880.9,2845133.2,145455.99,144203.7,0
3,CASH_IN,24686.64,2845133.2,2869819.84,36443.85,11757.21,0
3,CASH_IN,241498.78,2869819.84,3111318.61,3032017.16,2560556.45,0
3,CASH_IN,399133.53,3111318.61,3510452.14,450075.95,50942.42,0
3,CASH_IN,99252.4,3510452.14,3609704.54,430778.28,331525.89,0
3,CASH_IN,173366.75,3609704.54,3783071.29,180983.48,7616.73,0
3,CASH_IN,46505.13,3783071.29,3829576.42,224705.73,178200.6,0
3,CASH_IN,229961.93,3829576.42,4059538.35,2790518.38,2560556.45,0
3,CASH_IN,344337.25,4059538.35,4403875.6,18100000.0,17800000.0,0
3,CASH_IN,81874.56,4403875.6,4485750.16,1259045.81,1177171.25,0
3,CASH_IN,54663.15,4485750.16,4540413.31,471244.99,416581.85,0
3,CASH_IN,33672.18,4540413.31,4574085.49,82846.67,49174.49,0
3,CASH_IN,23641.67,4574085.49,4597727.16,308871.37,285229.7,0
3,CASH_IN,99657.13,4597727.16,4697384.29,11300000.0,11200000.0,0
3,CASH_IN,79516.07,4697384.29,4697384.29,4697384.29,6349066.6,0
3,CASH_IN,210501.76,4697384.29,4907886.05,277050.51,66548.75,0
3,CASH_IN,22608.48,4907886.05,4930494.53,125556.04,102947.56,0
3,CASH_IN,235189.62,4930494.53,5165684.15,4685929.87,4450740.26,0
3,CASH_IN,162183.14,5165684.15,5327867.28,1540753.5,1378570.36,0
3,CASH_IN,635370.28,5327867.28,5963237.56,8563496.52,7928126.25,0
3,CASH_IN,177087.19,5963237.56,6140324.75,6412853.73,6235766.54,0
3,CASH_IN,208741.85,6140324.75,6349066.6,3152356.46,2943614.6,0
3,PAYMENT,3627.99,22828.0,19200.01,0.0,0.0,0
3,CASH_OUT,44921.54,19200.01,0.0,80305.45,125226.99,0
3,PAYMENT,1972.03,11264.0,9291.97,0.0,0.0,0
3,PAYMENT,5521.09,134586.0,129064.91,0.0,0.0,0
3,PAYMENT,14796.83,253246.63,238449.79,0.0,0.0,0
3,CASH_OUT,23369.78,238449.79,215080.02,1959121.29,1982491.06,0
3,CASH_OUT,120223.34,19822.0,0.0,15326.3,135549.64,0
3,PAYMENT,1695.2,227.0,0.0,0.0,0.0,0
3,PAYMENT,2620.17,10931.74,8311.57,0.0,0.0,0
3,CASH_OUT,72791.13,8311.57,0.0,282014.16,354805.29,0
3,PAYMENT,5153.28,30246.0,25092.72,0.0,0.0,0
3,PAYMENT,11304.29,31328.0,20023.71,0.0,0.0,0
3,CASH_OUT,48267.2,20023.71,0.0,63728.76,111995.96,0
3,PAYMENT,11688.59,1081.0,0.0,0.0,0.0,0
3,PAYMENT,3825.07,138.0,0.0,0.0,0.0,0
3,PAYMENT,1290.28,1319.0,28.72,0.0,0.0,0
3,PAYMENT,14267.79,61630.0,47362.21,0.0,0.0,0
3,DEBIT,6901.26,11382.0,4480.74,14210.92,21112.18,0
3,PAYMENT,4407.34,4480.74,73.39,0.0,0.0,0
3,PAYMENT,5466.9,11253.0,5786.1,0.0,0.0,0
3,PAYMENT,22256.72,58877.26,36620.54,0.0,0.0,0
3,PAYMENT,213.35,36620.54,36407.19,0.0,0.0,0
3,PAYMENT,36228.33,1409.0,0.0,0.0,0.0,0
3,PAYMENT,6039.09,0.0,0.0,0.0,0.0,0
3,PAYMENT,8777.15,0.0,0.0,0.0,0.0,0
3,PAYMENT,23087.59,0.0,0.0,0.0,0.0,0
3,PAYMENT,13653.91,0.0,0.0,0.0,0.0,0
3,PAYMENT,16697.62,0.0,0.0,0.0,0.0,0
3,PAYMENT,33149.43,0.0,0.0,0.0,0.0,0
3,PAYMENT,4693.35,0.0,0.0,0.0,0.0,0
3,PAYMENT,40550.78,0.0,0.0,0.0,0.0,0
3,PAYMENT,8216.42,0.0,0.0,0.0,0.0,0
3,PAYMENT,7899.89,0.0,0.0,0.0,0.0,0
3,PAYMENT,4155.21,0.0,0.0,0.0,0.0,0
3,PAYMENT,4530.34,0.0,0.0,0.0,0.0,0
3,PAYMENT,5356.63,0.0,0.0,0.0,0.0,0
3,PAYMENT,7531.23,0.0,0.0,0.0,0.0,0
3,PAYMENT,14251.38,0.0,0.0,0.0,0.0,0
3,PAYMENT,6699.52,0.0,0.0,0.0,0.0,0
3,PAYMENT,23440.57,0.0,0.0,0.0,0.0,0
3,PAYMENT,6655.88,0.0,0.0,0.0,0.0,0
3,PAYMENT,16881.67,0.0,0.0,0.0,0.0,0
3,PAYMENT,6335.61,0.0,0.0,0.0,0.0,0
3,PAYMENT,9601.55,45678.0,36076.45,0.0,0.0,0
3,PAYMENT,26045.36,51555.0,25509.64,0.0,0.0,0
3,PAYMENT,426.96,75389.0,74962.04,0.0,0.0,0
3,PAYMENT,760.74,74962.04,74201.31,0.0,0.0,0
3,PAYMENT,3222.39,18340.0,15117.61,0.0,0.0,0
3,DEBIT,1806.31,612597.0,610790.69,15859.88,17666.19,0
3,PAYMENT,3067.08,1077.0,0.0,0.0,0.0,0
3,PAYMENT,12240.34,551382.0,539141.66,0.0,0.0,0
3,PAYMENT,2034.58,26296.0,24261.42,0.0,0.0,0
3,PAYMENT,8202.16,17031.43,8829.26,0.0,0.0,0
3,CASH_OUT,72010.87,8829.26,0.0,76267.32,148278.19,0
3,CASH_OUT,93427.95,620.0,0.0,270110.78,139849.81,0
3,PAYMENT,7594.11,50170.0,42575.89,0.0,0.0,0
3,PAYMENT,6199.3,39364.0,33164.7,0.0,0.0,0
3,PAYMENT,303.62,30888.0,30584.38,0.0,0.0,0
3,PAYMENT,14146.46,150.0,0.0,0.0,0.0,0
3,PAYMENT,991.75,16919.0,15927.25,0.0,0.0,0
3,PAYMENT,13191.45,55709.0,42517.55,0.0,0.0,0
3,PAYMENT,2342.29,42517.55,40175.26,0.0,0.0,0
3,DEBIT,2262.1,136931.46,134669.36,14677.26,16939.36,0
3,PAYMENT,842.26,134669.36,133827.1,0.0,0.0,0
3,PAYMENT,1558.6,10937.76,9379.15,0.0,0.0,0
3,PAYMENT,3720.12,9379.15,5659.03,0.0,0.0,0
3,PAYMENT,16831.23,52060.0,35228.77,0.0,0.0,0
3,PAYMENT,26084.81,40746.0,14661.19,0.0,0.0,0
3,PAYMENT,3800.11,11154.0,7353.89,0.0,0.0,0
3,PAYMENT,20670.84,5597.0,0.0,0.0,0.0,0
3,DEBIT,3923.46,159800.0,155876.54,11757.21,15680.66,0
3,CASH_IN,133270.9,4140.0,137410.9,67722.17,13707.11,0
3,PAYMENT,19681.95,2517.0,0.0,0.0,0.0,0
3,PAYMENT,982.2,0.0,0.0,0.0,0.0,0
3,PAYMENT,20409.77,4528.0,0.0,0.0,0.0,0
3,PAYMENT,14147.04,5031.0,0.0,0.0,0.0,0
3,PAYMENT,3236.22,0.0,0.0,0.0,0.0,0
3,PAYMENT,7865.38,0.0,0.0,0.0,0.0,0
3,PAYMENT,12798.31,61384.0,48585.69,0.0,0.0,0
3,PAYMENT,6672.96,72306.66,65633.71,0.0,0.0,0
3,PAYMENT,1615.9,65633.71,64017.81,0.0,0.0,0
3,PAYMENT,2805.92,202.0,0.0,0.0,0.0,0
3,PAYMENT,374.85,0.0,0.0,0.0,0.0,0
3,TRANSFER,69013.09,40038.0,0.0,68880.79,137893.88,0
3,PAYMENT,545.68,0.0,0.0,0.0,0.0,0
3,PAYMENT,25486.13,125894.0,100407.87,0.0,0.0,0
3,PAYMENT,1443.56,100407.87,98964.31,0.0,0.0,0
3,PAYMENT,1719.19,98964.31,97245.12,0.0,0.0,0
3,PAYMENT,2650.15,97245.12,94594.97,0.0,0.0,0
3,PAYMENT,14140.28,94594.97,80454.69,0.0,0.0,0
3,PAYMENT,13343.04,80454.69,67111.65,0.0,0.0,0
3,PAYMENT,2536.69,67111.65,64574.96,0.0,0.0,0
3,PAYMENT,8780.64,64574.96,55794.32,0.0,0.0,0
3,PAYMENT,12895.72,55794.32,42898.6,0.0,0.0,0
3,PAYMENT,952.87,42898.6,41945.73,0.0,0.0,0
3,PAYMENT,7874.98,41945.73,34070.75,0.0,0.0,0
3,PAYMENT,4035.53,34070.75,30035.22,0.0,0.0,0
3,PAYMENT,14225.59,30035.22,15809.63,0.0,0.0,0
3,PAYMENT,7937.87,15809.63,7871.75,0.0,0.0,0
3,PAYMENT,23347.8,7871.75,0.0,0.0,0.0,0
3,PAYMENT,3024.32,36790.0,33765.68,0.0,0.0,0
3,PAYMENT,12694.9,179254.0,166559.1,0.0,0.0,0
3,PAYMENT,6573.52,4921.0,0.0,0.0,0.0,0
3,PAYMENT,30588.31,144777.0,114188.69,0.0,0.0,0
3,PAYMENT,18409.27,14504.0,0.0,0.0,0.0,0
3,PAYMENT,6808.99,79862.0,73053.01,0.0,0.0,0
3,PAYMENT,28899.92,186.0,0.0,0.0,0.0,0
3,PAYMENT,85.42,10386.0,10300.58,0.0,0.0,0
3,PAYMENT,9768.07,5198.0,0.0,0.0,0.0,0
3,PAYMENT,1828.21,2.0,0.0,0.0,0.0,0
3,DEBIT,1027.42,52928.0,51900.58,51250.0,9076.2,0
3,TRANSFER,76083.8,51900.58,0.0,186540.3,262624.1,0
3,TRANSFER,5573.43,0.0,0.0,152292.0,286841.74,0
3,TRANSFER,206925.43,0.0,0.0,11200000.0,10900000.0,0
3,TRANSFER,572492.51,0.0,0.0,11600000.0,12100000.0,0
3,TRANSFER,707899.22,0.0,0.0,7173523.49,7801173.17,0
3,TRANSFER,979818.78,0.0,0.0,1116289.38,1796138.08,0
3,TRANSFER,280567.17,0.0,0.0,9989133.64,10700000.0,0
3,TRANSFER,18873.1,0.0,0.0,54985.05,18021.11,0
3,TRANSFER,2837270.65,0.0,0.0,9126860.4,12900000.0,0
3,TRANSFER,525371.52,0.0,0.0,930271.58,1640678.66,0
3,TRANSFER,1197188.79,0.0,0.0,2560556.45,3757745.24,0
3,TRANSFER,141633.8,0.0,0.0,6235766.54,6778025.76,0
3,TRANSFER,521678.46,0.0,0.0,10300000.0,10700000.0,0
3,TRANSFER,1610264.08,0.0,0.0,6349066.6,7810214.06,0
3,TRANSFER,2565.32,0.0,0.0,188715.38,344441.76,0
3,TRANSFER,16972.84,0.0,0.0,20462.56,37435.4,0
3,TRANSFER,708855.97,0.0,0.0,1066634.1,2109808.94,0
3,TRANSFER,630132.72,0.0,0.0,1177171.25,1628181.42,0
3,TRANSFER,445570.0,0.0,0.0,547215.12,1482025.15,0
3,TRANSFER,50662.63,0.0,0.0,52277.42,9076.2,0
3,TRANSFER,192421.03,0.0,0.0,6377400.33,6778025.76,0
3,TRANSFER,1453126.81,0.0,0.0,3809570.13,4790173.09,0
3,TRANSFER,112752.15,0.0,0.0,223006.0,5515949.57,0
3,TRANSFER,87674.26,0.0,0.0,157982.12,124042.91,0
3,PAYMENT,16573.43,40857.0,24283.57,0.0,0.0,0
3,PAYMENT,2941.39,102940.05,99998.66,0.0,0.0,0
3,CASH_OUT,90922.45,99998.66,9076.2,482981.46,122805.91,0
3,PAYMENT,2166.7,72.0,0.0,0.0,0.0,0
3,PAYMENT,3095.82,30415.0,27319.18,0.0,0.0,0
3,PAYMENT,279.84,27319.18,27039.34,0.0,0.0,0
3,PAYMENT,8615.79,27039.34,18423.55,0.0,0.0,0
3,PAYMENT,29363.1,17790.0,0.0,0.0,0.0,0
3,DEBIT,5916.27,247.0,0.0,38473.99,44390.26,0
3,PAYMENT,19877.65,24560.0,4682.35,0.0,0.0,0
3,DEBIT,1575.17,72541.05,70965.88,81584.44,89079.66,0
3,PAYMENT,162.32,70965.88,70803.56,0.0,0.0,0
3,DEBIT,2664.55,28439.0,25774.45,157865.43,286841.74,0
3,PAYMENT,10951.21,460592.0,449640.79,0.0,0.0,0
3,PAYMENT,649.2,158.0,0.0,0.0,0.0,0
3,PAYMENT,18847.45,152220.0,133372.55,0.0,0.0,0
3,TRANSFER,70376.34,59987.0,0.0,47644.38,46262.61,0
3,PAYMENT,24661.43,2191.0,0.0,0.0,0.0,0
3,PAYMENT,2688.52,1070.0,0.0,0.0,0.0,0
3,PAYMENT,16048.8,114995.0,98946.2,0.0,0.0,0
3,PAYMENT,16115.55,5373.0,0.0,0.0,0.0,0
3,PAYMENT,3130.69,45415.0,42284.31,0.0,0.0,0
3,DEBIT,6010.62,549946.93,543936.31,8629.02,14639.63,0
3,CASH_OUT,8294.34,543936.31,535641.97,41182.36,49476.7,0
3,CASH_OUT,34465.37,535641.97,501176.6,165878.6,3522.9,0
3,PAYMENT,12695.49,30843.0,18147.51,0.0,0.0,0
3,PAYMENT,3911.87,1327.0,0.0,0.0,0.0,0
3,PAYMENT,10105.94,49694.0,39588.06,0.0,0.0,0
3,PAYMENT,24674.79,20199.0,0.0,0.0,0.0,0
3,TRANSFER,16208.5,24318.0,8109.5,0.0,16208.5,0
3,PAYMENT,37480.38,182.0,0.0,0.0,0.0,0
3,PAYMENT,14043.68,72818.0,58774.32,0.0,0.0,0
3,PAYMENT,9419.48,22393.0,12973.52,0.0,0.0,0
3,CASH_OUT,101181.53,12973.52,0.0,10800000.0,10700000.0,0
3,PAYMENT,9437.39,19908.0,10470.61,0.0,0.0,0
3,PAYMENT,10728.82,778162.02,767433.2,0.0,0.0,0
3,PAYMENT,409.74,767433.2,767023.46,0.0,0.0,0
3,PAYMENT,708.36,767023.46,766315.1,0.0,0.0,0
3,PAYMENT,21595.02,466.0,0.0,0.0,0.0,0
3,PAYMENT,13021.44,150192.94,137171.5,0.0,0.0,0
3,CASH_OUT,31891.69,137171.5,105279.81,42746.73,74638.42,0
3,PAYMENT,14294.08,69899.0,55604.92,0.0,0.0,0
3,PAYMENT,209.18,245730.0,245520.82,0.0,0.0,0
3,PAYMENT,8269.29,94256.0,85986.71,0.0,0.0,0
3,PAYMENT,8095.03,41916.0,33820.97,0.0,0.0,0
3,PAYMENT,1588.8,40155.84,38567.04,0.0,0.0,0
3,PAYMENT,1667.18,38567.04,36899.86,0.0,0.0,0
3,PAYMENT,2184.39,7360.41,5176.03,0.0,0.0,0
3,PAYMENT,549.08,5176.03,4626.94,0.0,0.0,0
3,PAYMENT,1082.01,32477.0,31394.99,0.0,0.0,0
3,PAYMENT,5664.57,509363.0,503698.43,0.0,0.0,0
3,DEBIT,3762.4,11465.0,7702.6,27048.0,24074.25,0
3,DEBIT,5920.06,156628.0,150707.94,83159.61,89079.66,0
3,PAYMENT,34885.44,96636.56,61751.11,0.0,0.0,0
3,CASH_OUT,57342.59,61751.11,4408.53,1455643.1,1640678.66,0
3,CASH_OUT,9804.05,4408.53,0.0,107159.07,118276.63,0
3,CASH_OUT,119579.08,0.0,0.0,2485918.01,2182677.05,0
3,CASH_OUT,8451.78,0.0,0.0,174556.77,100836.14,0
3,CASH_OUT,123283.25,0.0,0.0,404831.0,646875.4,0
3,CASH_OUT,171669.81,0.0,0.0,416581.85,259015.25,0
3,CASH_OUT,48514.62,0.0,0.0,50942.42,99457.04,0
3,CASH_OUT,485135.11,0.0,0.0,17800000.0,18300000.0,0
3,CASH_OUT,340917.37,0.0,0.0,7103899.5,6800716.51,0
3,CASH_OUT,103406.05,0.0,0.0,3512606.05,6963508.84,0
3,CASH_OUT,88793.94,0.0,0.0,125226.99,265635.7,0
3,CASH_OUT,162541.79,0.0,0.0,327229.36,99535.4,0
3,CASH_OUT,189104.46,0.0,0.0,2605497.09,2182677.05,0
3,CASH_OUT,22630.64,0.0,0.0,235008.0,259438.66,0
3,CASH_OUT,75925.56,0.0,0.0,1378570.36,2648013.13,0
3,CASH_OUT,226424.35,0.0,0.0,1748436.14,1615874.57,0
3,CASH_OUT,105759.64,0.0,0.0,152509.08,229190.56,0
3,PAYMENT,7842.1,53982.06,46139.96,0.0,0.0,0
3,PAYMENT,2317.06,46139.96,43822.9,0.0,0.0,0
3,CASH_IN,254872.55,7408.0,262280.55,786.0,0.0,0
3,PAYMENT,2457.11,262280.55,259823.45,0.0,0.0,0
3,PAYMENT,2599.05,39532.0,36932.95,0.0,0.0,0
3,PAYMENT,906.78,36932.95,36026.17,0.0,0.0,0
3,PAYMENT,2092.69,36026.17,33933.48,0.0,0.0,0
3,PAYMENT,18293.81,60205.42,41911.6,0.0,0.0,0
3,PAYMENT,1341.34,41911.6,40570.26,0.0,0.0,0
3,PAYMENT,6159.62,40570.26,34410.65,0.0,0.0,0
3,TRANSFER,75131.35,76089.0,957.65,23315.48,98446.83,0
3,DEBIT,3985.96,40300.0,36314.04,10900000.0,10700000.0,0
3,PAYMENT,9224.5,27929.0,18704.5,0.0,0.0,0
3,PAYMENT,10839.8,70407.1,59567.3,0.0,0.0,0
3,TRANSFER,136001.37,59567.3,0.0,501176.6,227513.56,0
3,TRANSFER,163870.49,39379.0,0.0,29491.02,193361.51,0
3,PAYMENT,15484.5,176099.0,160614.5,0.0,0.0,0
3,PAYMENT,22415.68,31164.0,8748.32,0.0,0.0,0
3,PAYMENT,19110.24,17586.0,0.0,0.0,0.0,0
3,PAYMENT,2726.77,696.0,0.0,0.0,0.0,0
3,PAYMENT,8302.14,0.0,0.0,0.0,0.0,0
3,PAYMENT,2204.12,0.0,0.0,0.0,0.0,0
3,PAYMENT,1587.79,10906.0,9318.21,0.0,0.0,0
3,PAYMENT,19818.51,154991.0,135172.49,0.0,0.0,0
3,PAYMENT,5989.14,15216.0,9226.86,0.0,0.0,0
3,PAYMENT,22421.09,121670.0,99248.91,0.0,0.0,0
3,PAYMENT,15323.44,9083.0,0.0,0.0,0.0,0
3,PAYMENT,26862.79,26044.0,0.0,0.0,0.0,0
3,PAYMENT,4158.69,24366.0,20207.31,0.0,0.0,0
3,PAYMENT,1354.57,158.0,0.0,0.0,0.0,0
4,TRANSFER,167476.47,63807.0,0.0,0.0,167476.47,0
4,PAYMENT,383.64,1081.0,697.36,0.0,0.0,0
4,PAYMENT,1150.8,30766.0,29615.2,0.0,0.0,0
4,PAYMENT,4059.46,11277.0,7217.54,0.0,0.0,0
4,PAYMENT,921.61,7217.54,6295.94,0.0,0.0,0
4,PAYMENT,10739.56,6295.94,0.0,0.0,0.0,0
4,TRANSFER,43896.22,102539.0,58642.78,167163.39,252667.53,0
4,PAYMENT,1036.33,58642.78,57606.45,0.0,0.0,0
4,CASH_OUT,124112.03,3248.0,0.0,258268.72,229190.56,0
4,PAYMENT,5678.23,0.0,0.0,0.0,0.0,0
4,PAYMENT,4848.52,0.0,0.0,0.0,0.0,0
4,PAYMENT,562.64,674221.0,673658.36,0.0,0.0,0
4,DEBIT,1313.51,49977.0,48663.49,116963.12,118276.63,0
4,PAYMENT,2681.46,11034.0,8352.54,0.0,0.0,0
4,PAYMENT,1677.52,24448.0,22770.48,0.0,0.0,0
4,PAYMENT,2713.07,96360.0,93646.93,0.0,0.0,0
4,PAYMENT,1187.17,48450.0,47262.83,0.0,0.0,0
4,PAYMENT,347.5,9148.0,8800.5,0.0,0.0,0
4,PAYMENT,1637.03,220.0,0.0,0.0,0.0,0
4,PAYMENT,947.58,3025.0,2077.42,0.0,0.0,0
4,PAYMENT,1921.43,34622.0,32700.57,0.0,0.0,0
4,PAYMENT,2929.49,0.0,0.0,0.0,0.0,0
4,PAYMENT,1161.22,0.0,0.0,0.0,0.0,0
4,PAYMENT,2005.44,21367.0,19361.56,0.0,0.0,0
4,PAYMENT,1936.67,10604.0,8667.33,0.0,0.0,0
4,PAYMENT,8158.24,8667.33,509.09,0.0,0.0,0
4,PAYMENT,38059.51,509.09,0.0,0.0,0.0,0
4,PAYMENT,3272.71,4352.0,1079.29,0.0,0.0,0
4,PAYMENT,2707.11,198203.0,195495.89,0.0,0.0,0
4,PAYMENT,2776.75,20499.0,17722.25,0.0,0.0,0
4,PAYMENT,3346.22,12983.0,9636.78,0.0,0.0,0
4,DEBIT,409.4,30810.4,30401.0,25390.85,21101.01,0
4,PAYMENT,6326.75,30401.0,24074.25,0.0,0.0,0
4,TRANSFER,139173.95,35559.0,0.0,0.0,139173.95,0
4,CASH_IN,208096.95,0.0,208096.95,486798.02,42270.49,0
4,CASH_IN,487852.5,208096.95,695949.45,9670814.67,8975709.58,0
4,CASH_IN,45649.91,695949.45,741599.36,382380.75,229190.56,0
4,CASH_IN,130708.05,741599.36,872307.41,245656.38,124042.91,0
4,CASH_IN,143618.67,872307.41,1015926.08,1840076.94,1623962.37,0
4,CASH_IN,41385.54,1015926.08,1057311.62,65002.0,5966.04,0
4,CASH_IN,51147.41,1057311.62,1108459.04,57792.19,6644.77,0
4,CASH_IN,246059.61,1108459.04,1354518.65,1982491.06,1356589.82,0
4,CASH_IN,352364.46,1354518.65,1706883.11,2943614.6,2772312.14,0
4,CASH_IN,225639.52,1706883.11,1932522.64,10900000.0,10700000.0,0
4,CASH_IN,52896.89,1932522.64,1985419.52,74267.0,0.0,0
4,CASH_IN,409664.42,1985419.52,2395083.94,637177.97,227513.56,0
4,CASH_IN,308084.98,2395083.94,2703168.92,1454495.92,2648013.13,0
4,CASH_IN,280770.07,2703168.92,2983939.0,6540346.28,5692737.46,0
4,CASH_IN,221970.49,2983939.0,2983939.0,2983939.0,6671931.33,0
4,CASH_IN,68827.52,2983939.0,3052766.52,72236.0,3408.48,0
4,CASH_IN,180075.86,3052766.52,3232842.37,921817.65,217964.09,0
4,CASH_IN,245908.29,3232842.37,3478750.66,12000000.0,12900000.0,0
4,CASH_IN,80199.62,3478750.66,3558950.28,2051802.27,2748383.99,0
4,CASH_IN,573435.74,3558950.28,4132386.02,7444816.87,6800716.51,0
4,CASH_IN,248507.58,4132386.02,4380893.6,308745.42,60237.85,0
4,CASH_IN,137360.58,4380893.6,4518254.18,1736431.45,1356589.82,0
4,CASH_IN,48951.75,4518254.18,4567205.93,114948.33,124042.91,0
4,CASH_IN,99107.68,4567205.93,4666313.62,1807303.97,1628181.42,0
4,CASH_IN,25752.66,4666313.62,4692066.27,335758.15,5515949.57,0
4,CASH_IN,16871.14,4692066.27,4708937.41,135715.81,118844.67,0
4,CASH_IN,34688.77,4708937.41,4743626.18,363538.72,139849.81,0
4,CASH_IN,208461.54,4743626.18,4952087.72,259823.45,51361.91,0
4,CASH_IN,107540.28,4952087.72,5059628.0,336730.84,229190.56,0
4,CASH_IN,180025.45,5059628.0,5239653.45,7074754.63,6894729.18,0
4,CASH_IN,86497.62,5239653.45,5326151.07,146063.74,59566.12,0
4,CASH_IN,21370.5,5326151.07,5347521.57,1708196.29,1628181.42,0
4,CASH_IN,130407.77,5347521.57,5477929.34,13100000.0,0.0,0
4,PAYMENT,200.47,31051.0,30850.53,0.0,0.0,0
4,PAYMENT,3973.91,30850.53,26876.62,0.0,0.0,0
4,PAYMENT,1015.93,1168.0,152.07,0.0,0.0,0
4,PAYMENT,8221.47,152.07,0.0,0.0,0.0,0
4,PAYMENT,7222.78,64443.0,57220.22,0.0,0.0,0
4,PAYMENT,1161.3,125444.0,124282.7,0.0,0.0,0
4,PAYMENT,2463.48,3921.0,1457.52,0.0,0.0,0
4,CASH_OUT,51614.78,1457.52,0.0,214020.92,265635.7,0
4,TRANSFER,25975.86,138.0,0.0,0.0,25975.86,0
4,PAYMENT,3011.78,21044.0,18032.22,0.0,0.0,0
4,PAYMENT,3112.94,18032.22,14919.27,0.0,0.0,0
4,PAYMENT,423.65,196.0,0.0,0.0,0.0,0
4,PAYMENT,1713.72,15759.0,14045.28,0.0,0.0,0
4,PAYMENT,6188.07,14045.28,7857.21,0.0,0.0,0
4,PAYMENT,27480.99,7857.21,0.0,0.0,0.0,0
4,PAYMENT,2343.87,21566.0,19222.13,0.0,0.0,0
4,PAYMENT,2423.7,32326.0,29902.3,0.0,0.0,0
4,PAYMENT,3722.55,4541.0,818.45,0.0,0.0,0
4,CASH_OUT,58046.34,818.45,0.0,65996.58,124042.91,0
4,PAYMENT,709.56,31400.0,30690.44,0.0,0.0,0
